,cat1,cat2,id,name,packaging,unit_price,iva,unit_size,size_format,price_decreased
238,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola,Pack-4,5.00,21,2.0,l,False
239,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola,Botella,1.45,21,0.5,l,False
240,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola,Pack-12,10.44,21,3.96,l,False
241,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola,Lata,0.89,21,0.33,l,False
242,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado,Botella,0.80,21,2.0,l,False
243,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado,Pack-6,2.04,21,1.98,l,False
244,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado,Lata,0.34,21,0.33,l,False
245,Agua y refrescos,Refresco de cola,158,Refresco cola Pepsi,Botella,1.69,21,1.75,l,False
246,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero azúcar,Pack-12,10.44,21,3.96,l,False
247,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero azúcar,Lata,0.89,21,0.33,l,False
248,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero azúcar,Pack-2,3.90,21,4.0,l,False
249,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero azúcar,Botella,1.99,21,2.0,l,False
250,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero azúcar,Botella,1.49,21,1.25,l,False
251,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero azúcar,Pack-4,5.00,21,2.0,l,False
252,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero azúcar,Botella,1.45,21,0.5,l,False
253,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola light,Pack-9,7.83,21,2.97,l,False
254,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola light,Lata,0.89,21,0.33,l,False
255,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero Zero,Pack-12,10.44,21,3.96,l,False
256,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero Zero,Lata,0.89,21,0.33,l,False
257,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero Zero,Pack-2,3.90,21,4.0,l,False
258,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero Zero,Botella,1.99,21,2.0,l,False
259,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar,Botella,0.70,21,2.0,l,False
260,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar,Pack-6,1.92,21,1.98,l,False
261,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar,Lata,0.32,21,0.33,l,False
262,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar Zero cafeína,Botella,0.70,21,2.0,l,False
263,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar Zero cafeína,Pack-6,1.92,21,1.98,l,False
264,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar Zero cafeína,Lata,0.32,21,0.33,l,False
265,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero Zero,Pack-12,10.44,21,3.96,l,False
266,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero Zero,Lata,0.89,21,0.33,l,False
267,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero Zero,Pack-2,3.90,21,4.0,l,False
268,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola Zero Zero,Botella,1.99,21,2.0,l,False
269,Agua y refrescos,Refresco de cola,158,Refresco Coca-Cola sin cafeína,Lata,0.89,21,0.33,l,False
270,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar Zero cafeína,Botella,0.70,21,2.0,l,False
271,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar Zero cafeína,Pack-6,1.92,21,1.98,l,False
272,Agua y refrescos,Refresco de cola,158,Refresco cola Hacendado Zero azúcar Zero cafeína,Lata,0.32,21,0.33,l,False
273,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta limón,Botella,1.79,21,2.0,l,False
274,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta limón,Pack-9,6.57,21,2.97,l,False
275,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta limón,Lata,0.75,21,0.33,l,False
276,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta limón zero azúcares añadidos,Lata,0.75,21,0.33,l,False
277,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de limón Hacendado fresh gas,Botella,0.90,21,2.0,l,False
278,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de limón Hacendado fresh gas,Pack-6,1.92,21,1.98,l,False
279,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de limón Hacendado fresh gas,Lata,0.32,21,0.33,l,False
280,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de limón Hacendado zero azúcar fresh gas,Botella,0.87,21,2.0,l,False
281,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de limón Hacendado zero azúcar fresh gas,Pack-6,2.10,21,1.98,l,False
282,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de limón Hacendado zero azúcar fresh gas,Lata,0.35,21,0.33,l,False
283,Agua y refrescos,Refresco de naranja y de limón,159,Refresco limón Schweppes original,Pack-8,7.52,21,2.64,l,False
284,Agua y refrescos,Refresco de naranja y de limón,159,Refresco limón Schweppes original,Lata,0.95,21,0.33,l,False
285,Agua y refrescos,Refresco de naranja y de limón,159,Refresco lima limón Sprite,Botella,1.59,21,2.0,l,False
286,Agua y refrescos,Refresco de naranja y de limón,159,Refresco lima limón Sprite,Pack-8,4.56,21,2.64,l,False
287,Agua y refrescos,Refresco de naranja y de limón,159,Refresco lima limón Sprite,Lata,0.59,21,0.33,l,False
288,Agua y refrescos,Refresco de naranja y de limón,159,Refresco lima limón Hacendado fresh gas,Botella,0.90,21,2.0,l,False
289,Agua y refrescos,Refresco de naranja y de limón,159,Refresco lima limón Hacendado fresh gas,Pack-6,2.10,21,1.98,l,False
290,Agua y refrescos,Refresco de naranja y de limón,159,Refresco lima limón Hacendado fresh gas,Lata,0.35,21,0.33,l,False
291,Agua y refrescos,Refresco de naranja y de limón,159,Refresco lima limón Hacendado zero azúcar fresh gas,Botella,0.87,21,2.0,l,False
292,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta naranja,Pack-2,3.50,21,4.0,l,False
293,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta naranja,Botella,1.79,21,2.0,l,False
294,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta naranja,Pack-9,6.57,21,2.97,l,False
295,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta naranja,Lata,0.75,21,0.33,l,False
296,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta naranja zero azúcares añadidos,Botella,1.79,21,2.0,l,False
297,Agua y refrescos,Refresco de naranja y de limón,159,Refresco Fanta naranja zero azúcares añadidos,Lata,0.75,21,0.33,l,False
298,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de naranja Hacendado fresh gas,Botella,0.90,21,2.0,l,False
299,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de naranja Hacendado fresh gas,Pack-6,1.92,21,1.98,l,False
300,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de naranja Hacendado fresh gas,Lata,0.32,21,0.33,l,False
301,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de naranja Hacendado zero fresh gas,Botella,0.87,21,2.0,l,False
302,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de naranja Hacendado zero fresh gas,Pack-6,2.10,21,1.98,l,False
303,Agua y refrescos,Refresco de naranja y de limón,159,Refresco de naranja Hacendado zero fresh gas,Lata,0.35,21,0.33,l,False
304,Agua y refrescos,Tónica y bitter,161,Tónica original Schweppes,Pack-8,7.52,21,2.64,l,False
305,Agua y refrescos,Tónica y bitter,161,Tónica original Schweppes,Lata,0.95,21,0.33,l,False
306,Agua y refrescos,Tónica y bitter,161,Tónica original Schweppes,Botella,1.90,21,1.0,l,False
307,Agua y refrescos,Tónica y bitter,161,Tónica original Schweppes,Pack-6,6.30,21,1.2,l,False
308,Agua y refrescos,Tónica y bitter,161,Tónica original Schweppes,Botellín,1.06,21,0.2,l,False
309,Agua y refrescos,Tónica y bitter,161,Tónica Hacendado,Pack-6,2.22,21,1.98,l,False
310,Agua y refrescos,Tónica y bitter,161,Tónica Hacendado,Lata,0.37,21,0.33,l,False
311,Agua y refrescos,Tónica y bitter,161,Tónica zero calorías Schweppes,Pack-8,7.52,21,2.64,l,False
312,Agua y refrescos,Tónica y bitter,161,Tónica zero calorías Schweppes,Lata,0.95,21,0.33,l,False
313,Agua y refrescos,Tónica y bitter,161,Tónica Nordic Mist,Pack-8,4.40,21,2.0,l,False
314,Agua y refrescos,Tónica y bitter,161,Tónica Nordic Mist,Lata,0.65,21,0.25,l,False
315,Agua y refrescos,Tónica y bitter,161,Ginger ale Schweppes,Pack-8,7.52,21,2.64,l,False
316,Agua y refrescos,Tónica y bitter,161,Ginger ale Schweppes,Lata,0.95,21,0.33,l,False
317,Agua y refrescos,Tónica y bitter,161,Tónica pink zero Schweppes,Pack-8,7.52,21,2.64,l,False
318,Agua y refrescos,Tónica y bitter,161,Tónica pink zero Schweppes,Lata,0.95,21,0.33,l,False
319,Agua y refrescos,Tónica y bitter,161,Bitter Kas sin alcohol,Lata,0.99,21,0.33,l,False
320,Agua y refrescos,Refresco de té y sin gas,162,Refresco té al limón Nestea,Pack-8,7.68,21,2.64,l,False
321,Agua y refrescos,Refresco de té y sin gas,162,Refresco té al limón Nestea,Lata,0.99,21,0.33,l,False
322,Agua y refrescos,Refresco de té y sin gas,162,Refresco té al limón Nestea,Botella,1.99,21,1.5,l,False
323,Agua y refrescos,Refresco de té y sin gas,162,Refresco té verde Hacendado,Botella,0.95,21,1.5,l,False
324,Agua y refrescos,Refresco de té y sin gas,162,Refresco té sabor limón Hacendado,Botella,0.95,21,1.5,l,False
325,Agua y refrescos,Refresco de té y sin gas,162,Refresco té sabor melocotón Hacendado zero,Botella,0.95,21,1.5,l,False
326,Agua y refrescos,Refresco de té y sin gas,162,Refresco té sabor limón Hacendado para diluir,Caja,1.50,21,0.036,kg,False
327,Agua y refrescos,Refresco de té y sin gas,162,Refresco té sabor melocotón Hacendado para diluir,Caja,1.50,21,0.036,kg,False
328,Agua y refrescos,Refresco de té y sin gas,162,Refresco té sabor limón Hacendado,Pack-6,3.00,21,1.98,l,False
329,Agua y refrescos,Refresco de té y sin gas,162,Refresco té sabor limón Hacendado,Lata,0.50,21,0.33,l,False
330,Agua y refrescos,Refresco de té y sin gas,162,Refresco té sabor limón Hacendado zero,Botella,0.95,21,1.5,l,False
331,Agua y refrescos,Refresco de té y sin gas,162,Limonada Don Simón light sin gas,Botella,1.50,21,2.0,l,False
332,Agua y refrescos,Refresco de té y sin gas,162,Refresco de naranja Simon Life sin gas,Botella,1.85,21,1.5,l,False
333,Agua y refrescos,Refresco de té y sin gas,162,Refresco de naranja Gold Spring sin gas,Botella,1.40,21,2.0,l,False
334,Agua y refrescos,Refresco de té y sin gas,162,Refresco de naranja Gold Spring sin gas,Pack-4,1.50,21,1.32,l,False
335,Agua y refrescos,Refresco de té y sin gas,162,Refresco fusión de frutas Gold Spring cero sin gas,Botella,1.40,21,2.0,l,False
336,Agua y refrescos,Refresco de té y sin gas,162,Refresco de naranja Trina sin gas,Botella,1.69,21,1.5,l,False
337,Agua y refrescos,Refresco de té y sin gas,162,Bebida Florida Sunny Delight,Botella,1.95,21,1.25,l,False
338,Agua y refrescos,Refresco de té y sin gas,162,Refresco de manzana sin gas,Botella,1.00,21,1.5,l,False
339,Agua y refrescos,Refresco de té y sin gas,162,Refresco piña-coco Gold Spring cero sin gas,Botella,1.40,21,2.0,l,False
340,Agua y refrescos,Refresco de té y sin gas,162,Agua de coco Chaokoh 100% natural,Brick,2.60,10,1.0,l,False
341,Agua y refrescos,Refresco de té y sin gas,162,Refresco sandía Gold Spring cero sin gas,Botella,1.40,21,2.0,l,False
342,Agua y refrescos,Refresco de té y sin gas,162,Refresco Caribe Gold Spring cero sin gas,Botella,1.40,21,2.0,l,False
343,Agua y refrescos,Refresco de té y sin gas,162,Limonada Hacendado light sin gas,Pack-4,1.50,21,1.32,l,False
344,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla rellenas de anchoa Hacendado,Pack-3,2.70,10,1.05,kg,False
345,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla rellenas de anchoa Hacendado,Pack-3,1.50,10,0.36,kg,False
346,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla rellenas de anchoa Hacendado,Bote,0.90,10,0.35,kg,False
347,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla Hacendado sin hueso,Tarro,2.60,10,0.835,kg,False
348,Aperitivos,Aceitunas y encurtidos,135,Aceitunas rellenas de anchoa Hacendado reducido en sal,Bote,1.20,10,0.35,kg,False
349,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla rellenas de anchoa Hacendado reducidas en sal,Pack-3,1.65,10,0.36,kg,False
350,Aperitivos,Aceitunas y encurtidos,135,Aceitunas chupadedos Huerta de Barros partidas aliñadas con hueso,Tarro,3.00,10,0.98,kg,False
351,Aperitivos,Aceitunas y encurtidos,135,Aceitunas gazpacha Hacendado con hueso,Tarro,2.50,10,0.835,kg,False
352,Aperitivos,Aceitunas y encurtidos,135,Aceitunas rellenas de anchoa Hacendado,Bote,1.45,10,0.35,kg,False
353,Aperitivos,Aceitunas y encurtidos,135,Aceitunas rellenas de anchoa Hacendado,Bote,3.60,10,1.46,kg,False
354,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla Hacendado sin hueso,Pack-3,1.65,10,0.525,kg,False
355,Aperitivos,Aceitunas y encurtidos,135,Aceitunas estilo caseras Hacendado aliñadas,Tarro,2.90,10,0.935,kg,False
356,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla Hacendado con hueso,Tarro,2.60,10,0.835,kg,False
357,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla aliñadas Hacendado sin hueso,Tarro,1.85,10,0.42,kg,False
358,Aperitivos,Aceitunas y encurtidos,135,Aceitunas chupadedos Huerta de Barros partidas aliñadas con hueso,Tarro,1.70,10,0.35,kg,False
359,Aperitivos,Aceitunas y encurtidos,135,Aceitunas rellenas de jalapeño Hacendado,Bote,1.50,10,0.35,kg,False
360,Aperitivos,Aceitunas y encurtidos,135,Aceitunas rellenas de pimiento asado Hacendado,Bote,1.50,10,0.35,kg,False
361,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla sabor anchoa Hacendado con hueso,Tarro,3.20,10,0.935,kg,False
362,Aperitivos,Aceitunas y encurtidos,135,Aceitunas manzanilla sabor anchoa Hacendado con hueso,Tarro,1.50,10,0.43,kg,False
363,Aperitivos,Aceitunas y encurtidos,135,Aceitunas Olives Garcia partida con hueso,Bote,3.95,10,0.815,kg,False
364,Aperitivos,Aceitunas y encurtidos,135,Aceitunas verdes rellenas de boquerón Hacendado en vinagre,Bote,1.65,10,0.35,kg,False
365,Aperitivos,Aceitunas y encurtidos,135,Aceitunas picadedos Hacendado aliñadas sin hueso,Tarro,3.25,10,0.71,kg,False
366,Aperitivos,Aceitunas y encurtidos,135,Aceitunas negras Hacendado sin hueso,Bote,1.20,10,0.35,kg,False
367,Aperitivos,Aceitunas y encurtidos,135,Aceitunas negras naturales de Aragón Campo Nature,Tarro,2.30,10,0.2,kg,False
368,Aperitivos,Aceitunas y encurtidos,135,Aceitunas negras Hacendado con hueso,Bote,1.15,10,0.35,kg,False
369,Aperitivos,Aceitunas y encurtidos,135,Aceitunas negras Hacendado con hueso,Bote,1.15,10,0.425,kg,False
370,Aperitivos,Aceitunas y encurtidos,135,Aceitunas negras Hacendado a rodajas,Pack-3,2.20,10,0.36,kg,False
371,Aperitivos,Aceitunas y encurtidos,135,Banderillas picantes Hacendado,Tarro,1.55,10,0.345,kg,False
372,Aperitivos,Aceitunas y encurtidos,135,Banderillas dulces Hacendado en vinagre,Tarro,1.55,10,0.345,kg,False
373,Aperitivos,Aceitunas y encurtidos,135,Mix de encurtidos Hacendado,Tarro,2.35,10,0.67,kg,False
374,Aperitivos,Aceitunas y encurtidos,135,Pepinillos pequeños Hacendado,Tarro,1.50,10,0.42,kg,False
375,Aperitivos,Aceitunas y encurtidos,135,Altramuces Hacendado,Tarro,1.75,10,0.69,kg,False
376,Aperitivos,Aceitunas y encurtidos,135,Alcaparras Hacendado en vinagre,Tarro,1.30,10,0.135,kg,False
377,Aperitivos,Aceitunas y encurtidos,135,Pepinillos en vinagre Hacendado,Tarro,2.10,10,0.67,kg,False
378,Aperitivos,Aceitunas y encurtidos,135,Cebolla roja Olives García en vinagre,Bote,3.00,10,0.72,kg,False
379,Aperitivos,Aceitunas y encurtidos,135,Picadillo de variantes Hacendado,Tarro,1.80,10,0.42,kg,False
380,Aperitivos,Aceitunas y encurtidos,135,Pepinillos laminados agridulces Hacendado,Tarro,1.80,10,0.53,kg,False
381,Aperitivos,Aceitunas y encurtidos,135,Cebollitas Hacendado,Tarro,1.50,10,0.35,kg,False
382,Aperitivos,Aceitunas y encurtidos,135,Guindillas picantes Hacendado,Tarro,1.30,10,0.285,kg,False
383,Aperitivos,Aceitunas y encurtidos,135,Ajos aliñados Hacendado,Tarro,2.40,10,0.345,kg,False
384,Aperitivos,Aceitunas y encurtidos,135,Alcaparrones Hacendado en vinagre,Tarro,2.50,10,0.36,kg,False
385,Aperitivos,Aceitunas y encurtidos,135,Berenjenas de Almagro Antonio aliño suave,Bote,2.89,10,0.8,kg,False
386,Aperitivos,Aceitunas y encurtidos,135,Jalapeños picantes Hacendado en vinagre,Tarro,1.65,10,0.135,kg,False
387,Aperitivos,Aceitunas y encurtidos,135,Mix de pepinillos y cebollitas Hacendado,Tarro,1.85,10,0.67,kg,False
388,Aperitivos,Aceitunas y encurtidos,135,Piparra Hacendado,Tarro,2.50,10,0.285,kg,False
389,Aperitivos,Aceitunas y encurtidos,135,Pepinillos agridulces Hacendado,Tarro,1.45,10,0.67,kg,False
390,Aperitivos,Aceitunas y encurtidos,135,Pepinillos agridulces Hacendado,Tarro,1.60,10,0.425,kg,False
391,Aperitivos,Frutos secos y fruta desecada,133,Nuez natural Hacendado pelada,Paquete,2.00,0,0.2,kg,False
392,Aperitivos,Frutos secos y fruta desecada,133,Almendra natural Hacendado,Paquete,2.05,0,0.2,kg,False
393,Aperitivos,Frutos secos y fruta desecada,133,Pistacho tostado Hacendado con sal,Paquete,3.35,10,0.25,kg,False
394,Aperitivos,Frutos secos y fruta desecada,133,Pipas girasol tostadas Hacendado gigante con sal,Paquete,1.20,10,0.2,kg,False
395,Aperitivos,Frutos secos y fruta desecada,133,Pistacho tostado Hacendado 0% sal añadida,Paquete,3.35,10,0.25,kg,False
396,Aperitivos,Frutos secos y fruta desecada,133,Cacahuete frito con sal Hacendado pelado,Paquete,1.05,10,0.25,kg,False
397,Aperitivos,Frutos secos y fruta desecada,133,Pipas girasol tostadas Hacendado gigante aguasal,Paquete,1.20,10,0.2,kg,False
398,Aperitivos,Frutos secos y fruta desecada,133,Anacardo natural Hacendado,Paquete,2.30,0,0.2,kg,False
399,Aperitivos,Frutos secos y fruta desecada,133,Palomitas de maíz con sal Hacendado para microondas,Paquete,1.10,10,0.27,kg,False
400,Aperitivos,Frutos secos y fruta desecada,133,Anacardo frito salado Hacendado,Paquete,2.40,10,0.2,kg,False
401,Aperitivos,Frutos secos y fruta desecada,133,Avellana tostada Hacendado 0% sal añadida,Paquete,3.10,10,0.2,kg,False
402,Aperitivos,Frutos secos y fruta desecada,133,Almendra tostada y salada Hacendado con piel,Paquete,2.80,10,0.2,kg,False
403,Aperitivos,Frutos secos y fruta desecada,133,Cacahuete frito y salado Hacendado con piel,Paquete,1.30,10,0.25,kg,False
404,Aperitivos,Frutos secos y fruta desecada,133,Maíz frito crujiente y tierno Hacendado,Paquete,1.00,10,0.17,kg,False
405,Aperitivos,Frutos secos y fruta desecada,133,Almendra frita y salada Hacendado pelada,Paquete,2.55,10,0.2,kg,False
406,Aperitivos,Frutos secos y fruta desecada,133,Almendra tostada Hacendado 0% sal añadida con piel,Paquete,2.80,10,0.2,kg,False
407,Aperitivos,Frutos secos y fruta desecada,133,Maíz palomitas Hacendado,Paquete,0.82,0,0.25,kg,False
408,Aperitivos,Frutos secos y fruta desecada,133,Maíz frito gigante Hacendado,Paquete,1.40,10,0.15,kg,False
409,Aperitivos,Frutos secos y fruta desecada,133,Nuez macadamia Hacendado tostada con sal,Paquete,2.65,10,0.1,kg,False
410,Aperitivos,Frutos secos y fruta desecada,133,Mezcla semillas Hacendado,Paquete,1.39,0,0.2,kg,False
411,Aperitivos,Frutos secos y fruta desecada,133,Pipas de calabaza natural Hacendado peladas,Paquete,1.63,0,0.15,kg,False
412,Aperitivos,Frutos secos y fruta desecada,133,Castañas cocidas y peladas Hacendado,Paquete,1.40,10,0.1,kg,False
413,Aperitivos,Frutos secos y fruta desecada,133,Cacahuete frito con miel Hacendado,Paquete,1.65,10,0.2,kg,False
414,Aperitivos,Frutos secos y fruta desecada,133,Semillas de chía Hacendado,Paquete,1.35,0,0.15,kg,False
